asin,Review ID,Title,Body,Rating
B07SR1PT98,RF5A9BWU7QQPW,"
Absolutely crushing
","
I have been loving these. Coupling them with plastic swimbaits fishing for small stuff in Ohio. They have been smashing it, have caught more fish this week than ever. Not to mention i now have 100 of these as they are lost. Sweet!
",5.0
B07SR1PT98,R27G1AX4ZWMV0R,"
Feel good
","
Anxious to give them a workout
",4.0
B07SR1PT98,R1UZTYNHBYB53E,"
lures
","
nice swimbaits
",5.0
B07SR1PT98,R29LXZ6C61LNF8,"
Ok
","
Ok
",5.0
B07SR1PT98,RNE6EIL160JZI,"
Great
","
You would think you were using an expensive name brand
",5.0
B07SR1PT98,RGGRMUGIQAQJI,"
Excellent product
","
Excellent product
",5.0
B07SR1PT98,RE60G76SOPICO,"
Can’t go wrong with these swim baits!
","
Add these paddle tails to your arsenal and you will put fish in the boat all day.  The 4 and 5 inch are perfect for large bass.  The 2 and 3 inch are panfish catching machines.  Wide variety of colors to chose from as well.
",5.0
B07SR1PT98,R39I0XEOPVZ5L0,"
Great paddle tails for saltwater
","
Picked these up for bottom fishing in the ocean and they worked great.  Only had one lose its paddle section and that was after getting snagged on a reef.
",5.0
B07SR1PT98,R3J00COPE2FS2Y,"
Good lure, good action
","
It's a soft plastic. It takes a beating when you catch fish. No better. No worse than other soft plastics. Good lure
",5.0
B07SR1PT98,R3D16ANKRTLIOZ,"
Love the action
","
Love the action with these. Caught a nice Bass on the first cast with one of these!
",5.0
B07SR1PT98,R1XMTL97CDGKKJ,"
Good swimbaits
","
I Have been using this brand for about a year,The baits have great action,to me,better than other high dollar brands.They work and a good price for what you get
",5.0
B07SR1PT98,R2VER0SKVLRJGL,"
Good Product
","
Good Item...
",5.0
B07SR1PT98,R2V1G2XBJ83N80,"
Definitely catches Bass
","
Don't know why but bass knock these off the hook first fish I  caught the lure was totally goneBut would definitely buy again
",5.0
B07SR1PT98,R2XDWL78NYH4K7,"
Fisherman recommended cheap for 40
","
Great price for 40. Good for Bass fishing which now retired I do every day here in Florida.  Can’t beat the weather. Alligators watch me close. A few have taken my fish. I catch and release but if a gator grabs the line it’s cut and boat elsewhere 😂. Mating season they get more aggressive. Otherwise they are sunning themselves on the banks. These are great bait for Bass. And cheap. Fisherman recommended
",5.0
B07SR1PT98,R1NGCPH092KMI2,"
Good swimbaits
","
Good swimbaits, i will order more.
",5.0
B07SR1PT98,R2I2Q0R7DIED2N,"
A good swimbiat to try out your luck on
","
I recnelty purchased these swimbaits for something new to add to my tackle box. I was looking for something a little different that may improve my luck. They feel like a quality product and have a nice action them. Although, I have yet to catch a fish off of them, I do find myself throwing them as something differnt than what the fish may see. The size and color matches what I have found in my local river system and ponds. Ibam sure one day they will bring a fish in jist like the rest of my tackle
",5.0
B07SR1PT98,R3HYL8NDU7JJ8I,"
Catches fish without doubt
","
Perfect-- tons of movement
",5.0
B07SR1PT98,R3KF44X5O9UWQ8,-,"
I had good results with this lure. First time I took big perch and medium bass. Second fishing: 2 good bass and a 4.5 pound pike. I recommend the product.
",5.0
B07SR1PT98,RVD7WY25G1LZR,-,"
Jai attrapper de l'achigan avec ca.  Tres bon mouvement, bon prix, parfait pour le Qc
",5.0
B098L935LW,RB5USBOUX58ZR,"
Pointless
","
Did not realize how small they actually are. Worthless. Waste of $7.
",1.0
B098L935LW,R1L77ZXYDYV14M,-,"
Great bait with a small jig head "" proven for perch"" 🎣👍👍👍.
",5.0
B098L935LW,R3OL34B0P5VKIO,-,"
Just received them today. They look fantastic! I counted, and it adds up to 50 pieces as advertised. Can’t wait to try these out.
",5.0
B098L935LW,R3PD3DZ0NWCIFR,-,"
特に問題有りませんし 其れなりに釣れています
",4.0
B098L935LW,RNY01FG1T3E7L,-,"
most are small but they work
",3.0
B098L935LW,R3PJ6S29VCB7JG,-,"
柔らかさ、サイズとも気に入ってます。ただ引きでもしっかり泳ぎます。家の前で試したらフグ🐡に猛アタックされ、かなりちぎられました。頭を切ってサイズを小さくしても中々のアピールでした。
",4.0
B098L935LW,R140K3A5S2NV9J,-,"
That are good
",4.0
B098L935LW,R2ZJHO4N1V40PC,-,"
Son muy pequeñas
",2.0
B098L935LW,RWW3MFBTXGYGJ,-,"
Caught fish right away with them.
",5.0
B098L935LW,R2T51AQ4R9B5ZR,-,"
Very competitive price & useful addition to my tackle box
",5.0
B09NMB73T6,RLXVGVHDMZZGV,"
As described.
","
Works great for Texas rigs.
",5.0
B09NMB73T6,R2495AP84YXBJ8,"
Good Buy!
","
Just as described. Well packaged. fast shipping.
",5.0
B09NMB73T6,R1W9WQNX8P9VJ1,"
Good colors, swim well
","
Caught some fish first time I used them. I stuck to the bright colors as the water was pretty muddy. Bright green seemed to do the best
",4.0
B09NMB73T6,R1TEVPVXI3MVVV,"
Great quality and last colors are good choices depending on the day
","
Fishing for walleye and pike worked great
",5.0
B09NMB73T6,R38V3VEAEB72LT,"
Immediately no
","
I didn't expect much for $7 but, this is a strong pass. As soon as I opened the zipper bag they came my nose was assaulted by chemical fumes. Think cheap vinyl pool floaty. The video shows someone stretching pretty drastically. I half an inch of pull before the tail tore cleanly off. How any of the first 16 people who reviewed before me caught a fish is unfathomable. Don't bother.
",2.0
B09NMB73T6,R3AEJK45A0I8GP,"
Great, helped me catch a lot of bass
",,5.0
B09NMB73T6,R2QI7LLESR5Z35,"
great baits for my use-- will order again
","
i fish local ponds with ultra light.
",5.0
B09NMB73T6,R391F7D3GEVLFX,"
Too cheap to be a quality bait. So flimsy it’s
","
Not enough plastic ( silicone) to have any implied tail swing. So skinny they’re difficult to feed on a leaf head or other joining tackle. Don’t waste your money.
",1.0
B09NMB73T6,ROQGL3N2ECGFM,"
Too small
","
Way to small I thought they were going to be much larger from the photos. I will update if I catch.
",1.0
B09NMB73T6,R1QM9Y7PSLNZ7F,"
Good assortment of soft baits
","
Great assortment of soft baits. They do however have a plastic smell to them, not sure how the odor will affect the bites as I’m not a pro angler and struggle to catch fish with even the best lures.
",5.0
B09NMB73T6,RZQRNGCL8FIRV,"
They perform!
","
These lures have caught me bass, catfish, crappie, and monster bluegill so far.
",5.0
B09NMB73T6,R1Z0N9NFXNH1SO,"
Great
","
Although the swim baits aren't of a very high quality, they do work well and the colors are also decent. I was a bit disappointed when receiving the product because the ends of the tail were bent and wouldnt swim right/
",4.0
B09NMB73T6,RG9ZZ6WHVA16X,"
Nice
","
very eye-catching colors looks sturdy also nice size to use with a light kit
",3.0
B09NMB73T6,R3NVF3NNAEDYY4,"
Nice swim bait
","
Good color range, durable, flexable and great for Ned rigs
",5.0
B09NMB73T6,RSC0A91K55IBM,"
Great fishing bate
","
My nephew loves to fish but I can't do living things. Theses work great. A tiny came with them and alot cheaper then other places. Arrived quickly. Works great as well. Within the first house he caught a fish. Highly recommend.
",5.0
B09NMB73T6,R1ZLUQ9FHJYRMT,"
No luck with these yet
","
I have some Storm lures similar to these, but the Storm's are weighted inside.  You have to add some weight for these to show the correct tail action.  These--at a little over 3.5""--are a little on the small side.  Keeper bass go for something longer and larger.  I have good luck with the Storm wagging tails.  No luck with these yet.  But I've not given up on them.
",3.0
B09NMB73T6,RVMD739YK532T,"
White and Yellow work great!
","
Tried salt water fishing. Got Salmon Grouper with yellow swim baits! I got another Rock Fish with white plastic, too. Yes, they eat everything, but seems like “white” or “yellow” one works great!!!
",5.0
B09NMB73T6,R32ZIS0GOA3SV1,"
Lots of beautiful lures!
","
LOTS of beautiful lures. Easy to hook and use.
",5.0
B09NMB73T6,RVDY2X18IW0B7,"
Arrived in great condition.
","
My husband is thrilled with 24 new fishing baits. Last year we tried some artificial minnows and found that they were as effective in luring fish as real minnows without having to spend a fortune on bait and they do not die. You can go fishing even if the bait shop is closed! We cannot wait for opening day!
",5.0
B09NMB73T6,R1COB6RJWA588U,"
average
","
Decided to give these a try, they're larger than my usual...they're just ok, in my opinion.  They don't really ""swim"" like other paddle tails, it's more like dragging them through the water.
",3.0
B09NMB73T6,R3QSBN95QTAV2V,"
Brightly colored
","
Worked very well
",5.0
B092VHPNP8,R26Q4EXH9UAE8X,"
Good lures
","
These seem well made and act as advertised under water.  The ones I bought are too big so I wouldn't recommend for trout, but I'm sure bass would work great.
",4.0
B092VHPNP8,R1U6YKBDZQYKY6,"
Catches fish
","
They are not high quality but they do catch fish
",4.0
B092VHPNP8,R3SR4HOLLX8X6W,"
Great lure, great price
","
This is a great looking easy to use lure
",4.0
B092VHPNP8,R3O06F0RE7GPL,"
Work Great but Destroyed Quickly
","
I use these for saltwater inshore fishing on the west coast of Florida. I’ve taken ladyfish, perch, and black bass with them. Great swim action, the paddle tail though gets destroyed after one or two fish. Every single one though has caught multiple fish.
",4.0
B092VHPNP8,R2E21XOCYQ4J01,"
Ordered these paddle tail minnow imatation and was very pleased. Great quality & price!
","
Great product!
",5.0
B092VHPNP8,RGN69BI6PG4OI,"
What a great product it is.
","
Great product
",5.0
B092VHPNP8,RV1BZZUX0G9F6,"
They work!
","
I actually bought these back in May and finally got around to using them. The bass were going nuts on them!Pros:- excellent fish response- relatively sturdy - many fish and not a lot of damage- not too heavy or light- the swimming action is spectacularCons:- only 2 colors have worked so far- the big hook on top seemed to catch on everything from twigs to every little plant while I lost about 50% of the bass who flopped off as I was pulling in. I know it’s partly that I need to keep them low when pulling in- I keep losing the best colors to snags and you can only buy the packs and not individual colors.
",4.0
B092VHPNP8,R1BMJU70H5I38,"
Good value
","
Arrived on time, just what I was looking for
",5.0
B092VHPNP8,R1XHMVB55JG8PG,"
They catch fish. Bass love em
","
Well, The baits arrived yesterday afternoon, They are the japan style hooks with the magnet. I was slow at work so i tied one on and pitched it out back in our canal. Took about 2 casts to catch a bass. I was getting so many strikes. There seemed to be an issue holding the bass on the hook but eventually the magnet fell out of the bait and the hook hung naturally. The hook sets went way up. I only tied on the white one and it caught 5 bass. This morning I got up before anyone was looking.. (wife) and pitched it out there again. 2nd cast. boom, another bass. I love these baits. They are durable also. I not sure if the magnet is a good or bad thing. On the next bait I'm gonna super glue it in before I tie it on and see if the hooksets go down again.UPDATE: I ordered two more packs of these baits. We absolutely killed'em today.. 10.16.22
",5.0
B092VHPNP8,R2P8T9Q1LC1NEX,"
Poor quality as it breaks in the first cast!
","
Poor quality, the plastic broken down in the first time usage!  Did not catch any fish! Need to return for refund
",4.0
B092VHPNP8,RLU335GYHHMWU,"
Snag city
","
I’ll preface this by saying I’m not the most experienced angler out there. That being said these lures were okay. Some of them didn’t swim straight and most of them snagged on something. I was even fishing in areas with not a lot of debris in the water like man made ponds and reservoirs and these still seemed to get snagged more than anything else which was surprising since they don’t have any treble hooks on them.Overall, they’re okay. I would buy again if they came with a weed guard.
",3.0
B092VHPNP8,R1WOJV38B5QYO0,"
Looks good but falls apart quickly.
","
I They look great but after about 6 throws the weight would slip out of lure.
",4.0
B092VHPNP8,R32676X4I8YH2J,"
These lures catch fish- look lifelike in the water. Cast far- cover lots of water.
","
We [son] just fished the Little Tennessee for 4 days. Three kayaking from the dam on down, then one day wading at Needmore. By the middle of the first day all we were using are these paddle tails and the Rebel Wee Craw. ALL the colors worked- black was best. Yellow 2nd. The next three days it was 100% paddle tail- down to our last two.  Lots of rocks/trees/snags [habitat] in the Little T. We pulled anchor and retrieved those last two at least 5 times. We continually [wild river fishing criteria] caught fish. I caught a 22"" Brown in the last 1/2hour of the last day. Largemouth-tons of very feisty hefty smallies - Yellow Perch- Rock Bass - aggressive big Sunnies and a juvie white bass that swam on down from the Tuck, all those fish on the paddle tails- . I stocked up and will try them on Lake Hartwell[ local for me]. Cast far- dont get stuck real easy- Cant recommend them enough.
",5.0
B092VHPNP8,R2S4WDUCM4OO5X,"
Good Company to work with
","
Good quality product and always catching bass. This is my 3rd order, you can't go wrong with Truscend products. Made well and great company to work with.
",5.0
B092VHPNP8,R3R5FXTCKVROB4,"
They work!
","
Tried these lures out for the first time today and man do they work! Got my biggest bass on it 2nd throw! Had a cat hit it so hard it knocked the eyes off one though but that's to be expected. You will definitely catch some monsters on these!
",4.0
B092VHPNP8,R2L8FCRQBVH960,"
They caught fish
","
These aren’t as durable as I’d like to see, but I was able to save the jig and reuse it for hollow swimbaits. LM Bass hit them consistently.
",5.0
B092VHPNP8,RXBYLRV1APINX,"
Easy and effective
","
The pre-rigged nature of these made them easy to use. They stayed on my line and easily attached to my swivel clip.  The hook was strong enough to keep the fish on the line but I was able to get it back out to use the lure again. The colors are vibrant enough to attract the fish in darker waters. We caught four trout in one trip using these while trolling. No complaints!
",5.0
B092VHPNP8,R2UMG3GFNW43BT,"
Great lure but it needs some quality control,
","
Great lure but it needs some quality control,  about 50% of them have an issue where the magnet isnt glued in.  Also a larger pack available would be great.  all in all a good lure and it works
",4.0
